customer_id,transaction_id,transaction_amount,transaction_type,transaction_date,channel
CUST001906,TXN00013930,498.56,withdrawal,2024-10-15,branch
CUST003541,TXN00013931,7857.05,payment,2023-04-15,branch
CUST003070,TXN00013932,6716.95,transfer,2023-09-23,net_banking
CUST002917,TXN00013933,88718.74,deposit,2023-07-24,branch
CUST004830,TXN00013934,58088.6,payment,2025-03-04,atm
CUST003282,TXN00013935,15593.8,withdrawal,2025-12-14,net_banking
CUST000675,TXN00013936,6809.55,transfer,2025-03-27,branch
CUST003372,TXN00013937,80123.76,deposit,2023-04-02,net_banking
CUST001633,TXN00013938,82584.44,deposit,2025-03-22,atm
CUST003640,TXN00013939,40428.54,deposit,2025-04-09,branch
CUST000920,TXN00013940,39132.89,deposit,2023-08-07,atm
CUST000951,TXN00013941,9013.9,withdrawal,2023-12-11,branch
CUST003779,TXN00013942,59192.9,deposit,2025-04-19,branch
CUST000324,TXN00013943,3604.24,withdrawal,2025-08-05,branch
CUST003785,TXN00013944,11015.02,deposit,2025-04-10,branch
CUST000968,TXN00013945,9593.09,withdrawal,2025-11-09,net_banking
CUST003158,TXN00013946,5619.11,payment,2023-08-13,branch
CUST000008,TXN00013947,26030.8,payment,2023-08-12,branch
CUST000469,TXN00013948,11218.35,withdrawal,2025-05-26,atm
CUST002828,TXN00013949,33907.16,transfer,2024-12-22,net_banking
CUST001975,TXN00013950,5912.55,atm,2023-10-31,branch
CUST004750,TXN00013951,10291.43,payment,2025-06-29,branch
CUST004161,TXN00013952,50567.8,deposit,2023-11-20,atm
CUST000018,TXN00013953,48309.22,deposit,2025-05-31,branch
CUST004587,TXN00013954,25460.19,deposit,2025-06-14,mobile
CUST000625,TXN00013955,79461.86,deposit,2025-11-26,mobile
CUST001831,TXN00013956,64882.12,deposit,2024-04-30,net_banking
CUST000180,TXN00013957,26918.54,payment,2025-01-19,mobile
CUST002169,TXN00013958,10509.05,transfer,2025-04-17,atm
CUST004166,TXN00013959,3256.66,transfer,2025-10-13,mobile
CUST000732,TXN00013960,27323.36,deposit,2025-01-16,atm
CUST003410,TXN00013961,130000.11,deposit,2024-07-11,mobile
CUST000670,TXN00013962,219.42,transfer,2024-02-22,mobile
CUST003384,TXN00013963,22865.3,deposit,2024-01-13,atm
CUST000742,TXN00013964,59455.16,transfer,2025-12-26,atm
CUST001787,TXN00013965,2722.8,atm,2024-09-06,atm
CUST003219,TXN00013966,16121.68,transfer,2024-09-10,atm
CUST004918,TXN00013967,3731.18,transfer,2023-04-15,net_banking
CUST000490,TXN00013968,12227.55,deposit,2023-03-04,atm
CUST001253,TXN00013969,1011.76,transfer,2025-09-06,mobile
CUST001908,TXN00013970,32961.02,transfer,2023-04-15,branch
CUST004970,TXN00013971,47701.54,deposit,2024-04-23,mobile
CUST001420,TXN00013972,16880.3,withdrawal,2023-06-10,branch
CUST001306,TXN00013973,180.19,withdrawal,2024-06-02,atm
CUST000741,TXN00013974,19822.25,withdrawal,2025-08-22,net_banking
CUST001578,TXN00013975,39233.18,deposit,2025-08-07,atm
CUST002325,TXN00013976,24509.82,deposit,2024-06-20,branch
CUST003057,TXN00013977,16948.38,transfer,2024-11-16,net_banking
CUST000475,TXN00013978,15700.08,deposit,2025-04-18,net_banking
CUST004768,TXN00013979,14766.76,payment,2023-01-07,branch
CUST004902,TXN00013980,10585.99,deposit,2025-07-10,net_banking
CUST000100,TXN00013981,4809.5,deposit,2024-01-05,mobile
CUST002301,TXN00013982,1493.44,transfer,2025-07-10,net_banking
CUST003038,TXN00013983,30597.7,payment,2023-04-19,mobile
CUST004525,TXN00013984,40022.8,payment,2024-09-03,mobile
CUST004134,TXN00013985,4215.18,payment,2025-11-23,net_banking
CUST003678,TXN00013986,33515.09,deposit,2024-01-21,net_banking
CUST000390,TXN00013987,6833.33,withdrawal,2023-04-16,atm
CUST002552,TXN00013988,1498.66,withdrawal,2024-01-18,net_banking
CUST000035,TXN00013989,11322.37,withdrawal,2024-08-09,atm
CUST002814,TXN00013990,14687.14,transfer,2024-08-28,branch
CUST001521,TXN00013991,58830.52,deposit,2023-09-21,mobile
CUST003130,TXN00013992,80384.29,deposit,2024-12-09,net_banking
CUST001527,TXN00013993,4532.55,atm,2023-03-16,atm
CUST001877,TXN00013994,101485.65,deposit,2024-11-11,mobile
CUST002738,TXN00013995,48718.93,deposit,2023-07-25,atm
CUST001660,TXN00013996,39505.86,deposit,2023-06-15,mobile
CUST003483,TXN00013997,47277.82,deposit,2023-04-27,net_banking
CUST001925,TXN00013998,18042.58,deposit,2025-04-22,atm
CUST001395,TXN00013999,30730.06,withdrawal,2024-09-14,atm
CUST003414,TXN00014000,1404.27,payment,2025-09-05,net_banking
CUST001697,TXN00014001,63481.36,deposit,2024-09-13,net_banking
CUST000089,TXN00014002,5456.29,deposit,2024-03-15,net_banking
CUST002240,TXN00014003,30973.65,withdrawal,2023-06-21,atm
CUST003474,TXN00014004,52901.55,deposit,2024-01-26,net_banking
CUST000856,TXN00014005,1764.4,withdrawal,2025-08-09,branch
CUST000605,TXN00014006,36065.84,deposit,2024-10-16,branch
CUST002403,TXN00014007,10703.01,transfer,2024-07-22,atm
CUST001755,TXN00014008,10505.0,transfer,2023-01-24,net_banking
CUST002973,TXN00014009,26860.38,transfer,2025-04-11,mobile
CUST004611,TXN00014010,13625.27,withdrawal,2025-05-10,branch
CUST001886,TXN00014011,15921.54,deposit,2024-06-22,atm
CUST002744,TXN00014012,14140.13,payment,2024-12-25,atm
CUST000320,TXN00014013,29799.15,transfer,2024-07-18,mobile
CUST000474,TXN00014014,28454.38,withdrawal,2025-05-22,atm
CUST001763,TXN00014015,8368.75,atm,2024-01-15,atm
CUST003407,TXN00014016,1339.17,atm,2024-06-14,atm
CUST004776,TXN00014017,18241.76,withdrawal,2025-02-01,net_banking
CUST002344,TXN00014018,20775.55,withdrawal,2024-11-24,branch
CUST003861,TXN00014019,4439.08,atm,2025-12-10,net_banking
CUST004171,TXN00014020,41501.03,deposit,2024-05-10,net_banking
CUST004638,TXN00014021,2183.02,atm,2023-03-28,atm
CUST000154,TXN00014022,28411.22,withdrawal,2024-09-26,net_banking
CUST002211,TXN00014023,41761.28,withdrawal,2023-12-16,mobile
CUST000893,TXN00014024,14914.12,transfer,2023-06-18,branch
CUST004655,TXN00014025,34149.58,transfer,2023-03-10,branch
CUST002385,TXN00014026,3235.16,payment,2023-05-07,atm
CUST003901,TXN00014027,22304.42,transfer,2024-01-31,mobile
CUST003881,TXN00014028,4470.65,atm,2023-08-26,net_banking
CUST000175,TXN00014029,46496.08,withdrawal,2023-09-05,net_banking
CUST001681,TXN00014030,25081.06,transfer,2024-03-26,net_banking
CUST003872,TXN00014031,32171.52,transfer,2025-06-26,net_banking
CUST002720,TXN00014032,5588.66,transfer,2024-12-24,mobile
CUST001754,TXN00014033,5483.32,transfer,2023-02-16,mobile
CUST000505,TXN00014034,16161.73,transfer,2025-11-26,atm
CUST000693,TXN00014035,19104.22,deposit,2025-05-05,net_banking
CUST002948,TXN00014036,56413.07,deposit,2023-12-17,branch
CUST000371,TXN00014037,10448.17,withdrawal,2024-09-28,branch
CUST002500,TXN00014038,94445.92,deposit,2023-07-21,mobile
CUST002317,TXN00014039,39719.88,withdrawal,2023-07-29,mobile
CUST000767,TXN00014040,8545.4,payment,2023-02-18,mobile
CUST000083,TXN00014041,16561.92,withdrawal,2024-09-01,branch
CUST003695,TXN00014042,49980.28,payment,2023-09-12,atm
CUST003328,TXN00014043,18495.39,withdrawal,2024-08-14,atm
CUST003025,TXN00014044,82075.93,deposit,2025-09-03,mobile
CUST002839,TXN00014045,62483.11,deposit,2023-08-22,mobile
CUST002790,TXN00014046,40358.38,deposit,2023-05-08,branch
CUST002940,TXN00014047,7356.22,atm,2024-06-29,branch
CUST001145,TXN00014048,3853.84,withdrawal,2025-02-17,branch
CUST001706,TXN00014049,10144.14,transfer,2023-12-17,branch
CUST003243,TXN00014050,22251.83,withdrawal,2023-06-09,branch
CUST003893,TXN00014051,20222.47,transfer,2023-06-03,net_banking
CUST002396,TXN00014052,62919.82,withdrawal,2025-09-16,net_banking
CUST004558,TXN00014053,19483.29,transfer,2023-05-04,net_banking
CUST001325,TXN00014054,1944.32,payment,2024-12-22,mobile
CUST004937,TXN00014055,3220.87,deposit,2023-05-20,branch
CUST004804,TXN00014056,48577.71,withdrawal,2023-09-24,net_banking
CUST003715,TXN00014057,16792.6,deposit,2024-07-04,atm
CUST003331,TXN00014058,21596.38,payment,2024-09-02,branch
CUST001893,TXN00014059,35494.31,deposit,2024-10-06,mobile
CUST003265,TXN00014060,10059.19,withdrawal,2023-01-07,net_banking
CUST001025,TXN00014061,1039.1,withdrawal,2025-12-19,branch
CUST004643,TXN00014062,14229.63,deposit,2024-09-02,branch
CUST004382,TXN00014063,18012.77,withdrawal,2024-06-06,branch
CUST000934,TXN00014064,10523.29,transfer,2024-09-04,mobile
CUST002917,TXN00014065,83501.54,deposit,2024-07-23,atm
CUST001030,TXN00014066,18680.87,deposit,2023-11-20,mobile
CUST001294,TXN00014067,28294.75,deposit,2025-07-22,atm
CUST002327,TXN00014068,52537.79,deposit,2023-11-26,mobile
CUST002919,TXN00014069,32575.24,deposit,2025-10-14,branch
CUST003623,TXN00014070,14869.26,withdrawal,2025-07-06,atm
CUST004697,TXN00014071,5588.94,transfer,2023-08-29,net_banking
CUST004479,TXN00014072,2047.22,payment,2023-08-04,mobile
CUST001268,TXN00014073,3350.44,transfer,2024-11-14,branch
CUST001713,TXN00014074,17719.16,payment,2025-06-18,mobile
CUST004910,TXN00014075,19277.7,transfer,2024-02-09,mobile
CUST001900,TXN00014076,18385.77,withdrawal,2023-11-02,net_banking
CUST003382,TXN00014077,30121.28,deposit,2025-02-24,mobile
CUST004011,TXN00014078,45017.35,deposit,2024-12-14,net_banking
CUST002224,TXN00014079,9280.64,withdrawal,2023-07-29,branch
CUST002347,TXN00014080,11927.67,withdrawal,2025-09-15,branch
CUST002648,TXN00014081,7420.01,payment,2025-03-20,mobile
CUST001080,TXN00014082,9080.42,payment,2023-06-06,atm
CUST000660,TXN00014083,24985.16,payment,2024-04-24,atm
CUST002647,TXN00014084,401.64,deposit,2024-03-30,branch
CUST001725,TXN00014085,9882.32,atm,2023-08-16,branch
CUST002854,TXN00014086,14255.78,payment,2023-07-15,mobile
CUST004612,TXN00014087,25239.94,withdrawal,2025-07-03,net_banking
CUST004714,TXN00014088,603.72,payment,2025-03-04,branch
CUST003875,TXN00014089,67294.31,deposit,2023-08-23,net_banking
CUST001092,TXN00014090,2862.94,withdrawal,2025-05-24,branch
CUST004998,TXN00014091,9781.64,deposit,2025-12-22,net_banking
CUST000500,TXN00014092,4094.37,transfer,2024-08-06,atm
CUST002757,TXN00014093,42590.71,deposit,2023-10-10,atm
CUST002802,TXN00014094,84.65,payment,2025-06-09,net_banking
CUST003907,TXN00014095,26344.78,withdrawal,2025-04-13,net_banking
CUST003193,TXN00014096,39005.25,deposit,2025-07-13,net_banking
CUST003177,TXN00014097,2765.94,transfer,2025-03-22,branch
CUST000604,TXN00014098,27736.14,withdrawal,2024-03-23,atm
CUST001517,TXN00014099,31405.36,transfer,2025-01-12,branch
CUST004640,TXN00014100,70419.06,deposit,2023-03-16,mobile
CUST004419,TXN00014101,39376.74,transfer,2025-04-14,mobile
CUST004110,TXN00014102,20525.21,transfer,2025-06-15,branch
CUST004140,TXN00014103,30128.45,transfer,2025-06-12,atm
CUST003438,TXN00014104,79978.91,deposit,2025-02-16,mobile
CUST002806,TXN00014105,62749.89,withdrawal,2025-05-07,net_banking
CUST000950,TXN00014106,46921.16,deposit,2025-07-27,net_banking
CUST000446,TXN00014107,50002.75,deposit,2023-07-12,branch
CUST002878,TXN00014108,14140.35,payment,2025-07-27,net_banking
CUST004724,TXN00014109,1039.64,transfer,2024-09-15,atm
CUST002630,TXN00014110,5991.69,payment,2024-03-28,mobile
CUST002740,TXN00014111,48651.91,deposit,2025-08-05,atm
CUST000685,TXN00014112,370.68,payment,2025-01-09,net_banking
CUST003272,TXN00014113,45651.76,deposit,2023-02-27,branch
CUST002297,TXN00014114,66195.3,deposit,2023-12-25,branch
CUST004058,TXN00014115,9691.64,withdrawal,2023-05-17,net_banking
CUST003881,TXN00014116,16464.84,withdrawal,2023-01-16,net_banking
CUST004048,TXN00014117,44135.7,transfer,2025-08-10,mobile
CUST002039,TXN00014118,7894.94,withdrawal,2025-03-06,mobile
CUST003660,TXN00014119,17569.47,withdrawal,2025-05-13,branch
CUST000414,TXN00014120,4469.75,payment,2025-08-04,atm
CUST002956,TXN00014121,110556.26,deposit,2023-08-21,branch
CUST002804,TXN00014122,10298.52,transfer,2023-03-22,branch
CUST004619,TXN00014123,4916.89,withdrawal,2023-12-31,branch
CUST001017,TXN00014124,14029.16,withdrawal,2024-12-12,branch
CUST004049,TXN00014125,18680.71,transfer,2023-08-25,atm
CUST003912,TXN00014126,6043.74,withdrawal,2023-03-28,mobile
CUST000226,TXN00014127,24222.72,withdrawal,2025-06-06,net_banking
CUST002657,TXN00014128,4554.95,transfer,2023-11-28,branch
CUST003495,TXN00014129,65299.72,deposit,2024-01-07,atm
CUST002023,TXN00014130,11921.03,deposit,2024-02-17,mobile
CUST003323,TXN00014131,53945.27,withdrawal,2023-03-20,net_banking
CUST003004,TXN00014132,105037.08,deposit,2024-07-08,mobile
CUST001214,TXN00014133,21317.34,transfer,2024-08-28,atm
CUST003939,TXN00014134,79367.86,deposit,2025-06-12,mobile
CUST004222,TXN00014135,35919.17,payment,2025-03-04,net_banking
CUST002411,TXN00014136,6301.05,deposit,2024-02-29,atm
CUST003531,TXN00014137,83700.84,deposit,2024-02-22,atm
CUST001676,TXN00014138,131939.12,deposit,2024-09-25,mobile
CUST002651,TXN00014139,107918.81,deposit,2023-07-13,mobile
CUST004956,TXN00014140,14071.34,transfer,2025-06-12,atm
CUST001538,TXN00014141,68829.97,deposit,2025-02-01,branch
CUST000978,TXN00014142,36380.6,payment,2024-01-01,net_banking
CUST004011,TXN00014143,41491.39,payment,2023-01-31,atm
CUST000231,TXN00014144,21575.0,deposit,2024-01-01,atm
CUST004904,TXN00014145,6508.51,transfer,2023-01-25,branch
CUST004564,TXN00014146,1079.97,withdrawal,2023-05-15,net_banking
CUST000097,TXN00014147,5949.46,withdrawal,2024-12-24,mobile
CUST002978,TXN00014148,10311.41,transfer,2024-08-25,mobile
CUST003897,TXN00014149,44497.31,deposit,2025-05-17,mobile
CUST000826,TXN00014150,102726.25,deposit,2024-06-27,atm
CUST003569,TXN00014151,12154.64,payment,2024-05-25,mobile
CUST000025,TXN00014152,44590.79,deposit,2024-07-28,branch
CUST000848,TXN00014153,983.45,withdrawal,2025-09-08,net_banking
CUST000957,TXN00014154,54327.48,deposit,2024-07-19,mobile
CUST004531,TXN00014155,3641.07,transfer,2024-06-11,atm
CUST000278,TXN00014156,11471.56,deposit,2025-02-03,mobile
CUST004951,TXN00014157,47687.27,deposit,2023-04-23,branch
CUST002043,TXN00014158,5362.01,atm,2023-12-15,mobile
CUST004045,TXN00014159,2404.47,payment,2023-09-24,atm
CUST000225,TXN00014160,10623.02,transfer,2025-02-21,net_banking
CUST002225,TXN00014161,29498.63,payment,2024-11-19,mobile
CUST003695,TXN00014162,33312.01,deposit,2023-12-27,net_banking
CUST002330,TXN00014163,46022.04,deposit,2024-11-06,net_banking
CUST003651,TXN00014164,40632.74,deposit,2025-11-03,mobile
CUST000614,TXN00014165,61659.34,deposit,2024-01-21,mobile
CUST000921,TXN00014166,5286.24,transfer,2023-05-29,branch
CUST000887,TXN00014167,41756.57,deposit,2025-01-21,atm
CUST002859,TXN00014168,25849.34,payment,2025-11-17,branch
CUST000599,TXN00014169,16752.81,transfer,2023-08-02,branch
CUST000990,TXN00014170,88695.58,deposit,2025-07-08,net_banking
CUST004282,TXN00014171,6554.08,deposit,2025-07-20,branch
CUST001477,TXN00014172,76872.11,deposit,2025-11-09,net_banking
CUST003850,TXN00014173,36400.44,withdrawal,2023-11-07,atm
CUST000950,TXN00014174,9006.19,withdrawal,2023-04-13,branch
CUST004641,TXN00014175,118455.13,deposit,2023-07-07,atm
CUST002529,TXN00014176,6284.23,payment,2024-07-11,branch
CUST003710,TXN00014177,38754.01,withdrawal,2024-01-25,net_banking
CUST001468,TXN00014178,30793.79,transfer,2023-03-04,net_banking
CUST003340,TXN00014179,5361.45,payment,2024-09-30,mobile
CUST004937,TXN00014180,43341.19,deposit,2025-05-18,net_banking
CUST002666,TXN00014181,6464.62,payment,2023-07-15,branch
CUST003190,TXN00014182,32109.32,withdrawal,2023-06-30,atm
CUST000486,TXN00014183,15246.74,deposit,2023-08-31,atm
CUST003756,TXN00014184,20552.01,transfer,2024-10-15,branch
CUST004245,TXN00014185,12023.53,transfer,2025-11-19,mobile
CUST002645,TXN00014186,2478.7,payment,2024-05-18,branch
CUST001781,TXN00014187,13829.51,transfer,2025-10-15,mobile
CUST002559,TXN00014188,97793.35,deposit,2024-12-15,branch
CUST000025,TXN00014189,12994.74,deposit,2025-08-13,atm
CUST001437,TXN00014190,30941.79,payment,2024-03-17,branch
CUST002506,TXN00014191,73829.59,deposit,2024-05-12,mobile
CUST004131,TXN00014192,3139.04,withdrawal,2024-02-04,atm
CUST001851,TXN00014193,8395.9,withdrawal,2024-11-22,atm
CUST001561,TXN00014194,38603.49,transfer,2023-10-22,mobile
CUST001036,TXN00014195,48168.36,deposit,2025-10-17,mobile
CUST004386,TXN00014196,18595.65,withdrawal,2024-08-03,branch
CUST002203,TXN00014197,7168.87,atm,2024-05-04,atm
CUST001320,TXN00014198,37673.01,withdrawal,2023-06-27,branch
CUST003108,TXN00014199,2760.39,withdrawal,2025-09-13,atm
CUST004426,TXN00014200,8296.34,payment,2025-06-01,net_banking
CUST002369,TXN00014201,4441.16,withdrawal,2024-11-05,atm
CUST000879,TXN00014202,39014.75,payment,2024-10-09,net_banking
CUST000689,TXN00014203,11040.48,deposit,2024-04-12,branch
CUST000340,TXN00014204,27889.49,transfer,2024-12-28,mobile
CUST002116,TXN00014205,65100.4,deposit,2025-08-13,atm
CUST002598,TXN00014206,23624.41,deposit,2025-03-24,net_banking
CUST004217,TXN00014207,13977.7,deposit,2024-12-01,atm
CUST001201,TXN00014208,22544.52,withdrawal,2024-05-26,net_banking
CUST001792,TXN00014209,5672.94,transfer,2024-09-23,net_banking
CUST001730,TXN00014210,28466.01,deposit,2023-08-04,mobile
CUST003555,TXN00014211,2637.63,deposit,2023-04-13,atm
CUST004627,TXN00014212,32870.98,deposit,2023-05-24,mobile
CUST002649,TXN00014213,20529.41,payment,2023-12-30,branch
CUST002624,TXN00014214,29175.17,withdrawal,2023-01-11,atm
CUST001490,TXN00014215,7049.84,withdrawal,2024-04-01,atm
CUST001165,TXN00014216,14951.69,deposit,2023-11-29,net_banking
CUST000591,TXN00014217,29584.69,payment,2024-06-26,branch
CUST000519,TXN00014218,23323.72,transfer,2025-06-29,branch
CUST002375,TXN00014219,22463.39,payment,2024-04-13,net_banking
CUST001472,TXN00014220,13613.95,deposit,2024-12-12,mobile
CUST004736,TXN00014221,21609.28,withdrawal,2023-05-16,mobile
CUST001973,TXN00014222,95762.41,deposit,2024-05-10,branch
CUST000455,TXN00014223,51455.27,deposit,2023-05-01,branch
CUST004461,TXN00014224,63249.01,deposit,2024-12-20,mobile
CUST003341,TXN00014225,89200.96,deposit,2025-10-06,atm
CUST001971,TXN00014226,33507.26,deposit,2025-04-27,net_banking
CUST004649,TXN00014227,19230.71,transfer,2024-04-30,branch
CUST002988,TXN00014228,22644.03,withdrawal,2025-05-29,atm
CUST000808,TXN00014229,25117.4,deposit,2023-12-08,mobile
CUST001311,TXN00014230,8239.14,deposit,2023-07-06,atm
CUST002789,TXN00014231,38734.69,withdrawal,2025-12-20,net_banking
CUST003599,TXN00014232,4093.19,withdrawal,2025-01-26,branch
CUST003201,TXN00014233,20630.53,transfer,2025-12-28,mobile
CUST001461,TXN00014234,60946.04,payment,2024-01-06,net_banking
CUST001716,TXN00014235,48600.27,payment,2025-05-26,atm
CUST003005,TXN00014236,103569.96,deposit,2025-11-15,net_banking
CUST002076,TXN00014237,60794.87,deposit,2024-03-22,net_banking
CUST002757,TXN00014238,119005.65,deposit,2025-06-23,branch
CUST001778,TXN00014239,19103.64,deposit,2025-10-19,atm
CUST001392,TXN00014240,7709.91,deposit,2025-11-06,atm
CUST004397,TXN00014241,50109.95,deposit,2025-12-28,branch
CUST002949,TXN00014242,38585.03,payment,2025-08-28,atm
CUST000449,TXN00014243,9113.87,transfer,2024-08-03,atm
CUST000668,TXN00014244,35162.28,withdrawal,2025-11-10,net_banking
CUST004374,TXN00014245,60312.45,transfer,2024-12-08,net_banking
CUST000693,TXN00014246,4258.27,withdrawal,2025-10-30,net_banking
CUST000883,TXN00014247,24531.25,transfer,2024-03-15,atm
CUST000139,TXN00014248,22688.13,transfer,2023-06-20,net_banking
CUST002516,TXN00014249,21701.08,deposit,2023-06-15,net_banking
CUST004294,TXN00014250,4562.36,withdrawal,2023-06-26,mobile
CUST004429,TXN00014251,28736.56,transfer,2025-09-07,atm
CUST002745,TXN00014252,3946.36,withdrawal,2023-05-22,mobile
CUST004096,TXN00014253,87740.0,deposit,2025-08-15,atm
CUST000765,TXN00014254,12046.64,payment,2023-05-13,branch
CUST002855,TXN00014255,19536.27,transfer,2023-11-17,branch
CUST001506,TXN00014256,10562.37,withdrawal,2025-05-03,mobile
CUST001778,TXN00014257,38819.1,deposit,2024-07-28,branch
CUST001271,TXN00014258,51610.86,transfer,2025-08-17,mobile
CUST001329,TXN00014259,17553.26,transfer,2023-04-25,mobile
CUST003644,TXN00014260,34406.81,deposit,2025-09-20,mobile
CUST003335,TXN00014261,53493.13,transfer,2023-03-24,net_banking
CUST004000,TXN00014262,40367.92,deposit,2023-01-09,atm
CUST003870,TXN00014263,24805.78,deposit,2024-07-25,branch
CUST004195,TXN00014264,15399.43,transfer,2024-08-13,branch
CUST004417,TXN00014265,51486.3,deposit,2024-05-28,mobile
CUST002005,TXN00014266,7841.17,transfer,2025-01-19,mobile
CUST001212,TXN00014267,64355.38,payment,2025-09-04,branch
CUST003124,TXN00014268,15190.75,deposit,2024-12-29,branch
CUST004746,TXN00014269,6599.21,payment,2025-06-13,branch
CUST003787,TXN00014270,67887.45,deposit,2024-02-27,net_banking
CUST000039,TXN00014271,23206.53,transfer,2024-09-11,mobile
CUST000563,TXN00014272,45567.04,withdrawal,2023-11-01,net_banking
