customer_id,age,income,credit_score,loan_amount,interest_rate,loan_term,employment_years,num_existing_loans,savings_balance,debt_to_income_ratio,monthly_payment,payment_to_income_ratio,credit_utilization,loan_to_income_ratio,credit_risk_band,repayment_status
CUST001351,33,35167.38,694,35460.08,8.57,12,0,2,30127.34,1.0083,3093.97,1.0557,0.269,1.0083,medium,0
CUST001352,28,53512.96,598,30449.26,10.22,48,4,1,6784.79,0.569,775.49,0.1739,0.641,0.569,medium,0
CUST001353,22,94654.45,715,47915.4,10.48,36,1,3,68353.64,0.5062,1556.92,0.1974,0.36,0.5062,low,0
CUST001354,38,44061.63,739,31810.79,8.9,72,6,0,32232.62,0.722,571.83,0.1557,0.188,0.722,low,0
CUST001355,58,31955.2,705,14838.52,8.21,84,33,4,25294.29,0.4644,232.83,0.0874,0.426,0.4644,low,0
CUST001356,60,36871.86,695,32155.75,8.93,84,30,1,8971.45,0.8721,516.21,0.168,0.766,0.8721,medium,0
CUST001357,61,28705.54,764,37918.86,7.16,24,30,0,12109.1,1.321,1700.48,0.7109,0.862,1.321,low,0
CUST001358,50,35698.79,556,24662.95,12.16,48,10,2,22327.14,0.6909,651.41,0.219,0.2,0.6909,high,0
CUST001359,46,40107.77,689,21636.35,10.34,36,9,4,16625.38,0.5395,701.6,0.2099,0.166,0.5395,medium,0
CUST001360,32,19863.6,648,22395.8,11.88,84,4,1,20178.59,1.1275,393.91,0.238,0.576,1.1275,medium,0
CUST001361,65,65195.61,624,73659.23,9.88,48,41,2,16606.25,1.1298,1863.95,0.3431,0.836,1.1298,medium,0
CUST001362,44,20738.8,784,23515.35,8.51,24,19,4,21936.24,1.1339,1069.01,0.6186,0.883,1.1339,low,0
CUST001363,22,72172.42,686,53302.22,8.87,36,0,0,52261.25,0.7385,1691.77,0.2813,0.379,0.7385,medium,0
CUST001364,54,41179.14,592,63089.05,12.92,60,17,0,32708.63,1.5321,1432.89,0.4176,0.645,1.5321,medium,0
CUST001365,38,46580.33,697,56435.36,8.88,12,0,3,55748.1,1.2116,4932.22,1.2706,0.637,1.2116,medium,0
CUST001366,63,30810.79,727,18883.87,9.71,84,6,0,14634.01,0.6129,310.67,0.121,0.621,0.6129,low,0
CUST001367,33,46190.24,685,10936.56,10.91,24,1,3,46613.99,0.2368,509.27,0.1323,0.202,0.2368,medium,0
CUST001368,42,34527.91,788,45785.13,6.53,60,8,1,27738.72,1.326,896.48,0.3116,0.727,1.326,low,0
CUST001369,42,47658.31,699,22549.19,10.71,24,18,2,30682.02,0.4731,1047.94,0.2639,0.899,0.4731,medium,0
CUST001370,64,90261.16,663,30918.35,8.92,24,32,1,80179.04,0.3425,1411.36,0.1876,0.171,0.3425,medium,0
CUST001371,34,82101.66,617,68546.9,11.73,48,2,0,33484.28,0.8349,1796.03,0.2625,0.576,0.8349,medium,0
CUST001372,27,24619.46,810,21512.61,7.5,48,0,0,27222.05,0.8738,520.15,0.2535,0.255,0.8738,low,0
CUST001373,62,43949.02,528,20478.34,14.34,84,10,0,13191.51,0.466,387.62,0.1058,0.418,0.466,high,0
CUST001374,37,30702.12,631,24775.57,10.3,72,6,1,12497.61,0.807,462.75,0.1809,0.422,0.807,medium,0
CUST001375,58,75433.46,696,32357.66,9.03,24,12,2,80419.9,0.429,1478.7,0.2352,0.251,0.429,medium,0
CUST001376,38,29941.96,609,79160.68,10.1,36,11,2,28092.33,2.6438,2558.01,1.0252,0.545,2.6438,medium,0
CUST001377,32,35212.61,812,23252.39,5.87,84,9,3,8065.8,0.6603,338.24,0.1153,0.583,0.6603,low,0
CUST001378,63,49071.3,765,57707.1,9.13,84,18,1,21763.53,1.176,932.27,0.228,0.923,1.176,low,0
CUST001379,39,46636.29,648,26015.5,9.31,84,6,2,14037.2,0.5578,422.67,0.1088,0.322,0.5578,medium,0
CUST001380,62,57072.68,751,26971.55,7.54,24,29,4,24052.69,0.4726,1214.2,0.2553,0.579,0.4726,low,0
CUST001381,42,64763.59,811,33819.26,7.88,72,11,0,15061.62,0.5222,590.98,0.1095,0.504,0.5222,low,0
CUST001382,33,56401.09,558,5550.05,13.58,36,2,3,38284.77,0.0984,188.56,0.0401,0.739,0.0984,high,0
CUST001383,59,58382.36,672,19754.38,10.29,48,25,3,58920.11,0.3384,503.78,0.1035,0.315,0.3384,medium,0
CUST001384,65,54698.34,675,52926.96,9.7,12,14,4,9519.35,0.9676,4645.74,1.0192,0.462,0.9676,medium,0
CUST001385,59,50957.64,620,48732.42,9.69,60,10,2,54503.5,0.9563,1028.0,0.2421,0.92,0.9563,medium,0
CUST001386,58,44457.59,722,20202.34,9.82,24,21,0,51831.94,0.4544,930.56,0.2512,0.363,0.4544,low,0
CUST001387,51,36591.74,686,27111.06,9.47,48,0,1,10262.79,0.7409,680.73,0.2232,0.246,0.7409,medium,0
CUST001388,35,60835.1,658,8939.05,10.15,72,3,1,50944.57,0.1469,166.28,0.0328,0.819,0.1469,medium,0
CUST001389,44,40346.17,743,22506.84,7.44,60,21,3,34439.36,0.5578,450.35,0.1339,0.876,0.5578,low,0
CUST001390,37,43876.21,758,17550.12,9.13,12,12,1,18257.34,0.4,1535.84,0.42,0.895,0.4,low,0
CUST001391,40,24483.1,667,20120.52,11.12,72,13,4,12313.23,0.8218,384.21,0.1883,0.161,0.8218,medium,0
CUST001392,59,31735.43,665,36130.89,8.78,60,11,1,15058.54,1.1385,746.17,0.2821,0.389,1.1385,medium,0
CUST001393,47,48816.33,704,79861.14,10.66,72,7,1,30507.38,1.636,1506.21,0.3703,0.138,1.636,low,0
CUST001394,46,42011.75,702,19820.5,9.92,48,4,2,17130.54,0.4718,501.94,0.1434,0.674,0.4718,low,0
CUST001395,48,33494.55,633,20186.01,9.88,48,21,4,33808.31,0.6027,510.81,0.183,0.495,0.6027,medium,0
CUST001396,28,57628.02,850,17507.31,6.97,48,6,0,13543.53,0.3038,418.99,0.0872,0.209,0.3038,low,0
CUST001397,22,40640.43,674,34114.55,9.98,72,1,3,38082.67,0.8394,631.66,0.1865,0.358,0.8394,medium,0
CUST001398,60,55193.36,782,6273.97,8.78,48,32,2,52331.81,0.1137,155.47,0.0338,0.705,0.1137,low,0
CUST001399,29,16745.44,640,51967.83,11.56,48,6,0,3733.32,3.1034,1357.31,0.9727,0.387,3.1034,medium,0
CUST001400,34,24232.7,439,37900.05,14.76,60,11,3,13330.92,1.564,896.87,0.4441,0.495,1.564,high,0
CUST001401,51,54701.46,592,14893.44,11.26,60,21,2,18608.11,0.2723,325.75,0.0715,0.387,0.2723,medium,0
CUST001402,56,31685.53,688,18475.69,9.04,36,22,3,2222.64,0.5831,587.87,0.2226,0.376,0.5831,medium,0
CUST001403,44,61226.09,451,16088.96,15.18,60,12,1,15399.51,0.2628,384.28,0.0753,0.555,0.2628,high,0
CUST001404,53,29533.36,659,19480.54,10.11,36,22,3,24877.15,0.6596,629.59,0.2558,0.307,0.6596,medium,0
CUST001405,55,70194.81,531,27647.62,13.09,12,4,2,33603.28,0.3939,2470.58,0.4224,0.225,0.3939,high,0
CUST001406,28,63022.77,828,20149.61,6.59,72,0,2,70368.49,0.3197,339.58,0.0647,0.737,0.3197,low,0
CUST001407,38,56727.05,535,6404.95,13.46,72,2,3,65799.64,0.1129,130.13,0.0275,0.775,0.1129,high,0
CUST001408,61,71693.01,679,54562.8,9.96,84,15,0,34439.3,0.7611,904.68,0.1514,0.502,0.7611,medium,0
CUST001409,33,26422.43,721,82560.84,8.41,72,0,4,13435.05,3.1246,1464.14,0.665,0.254,3.1246,low,1
CUST001410,35,59211.29,702,27041.65,8.02,48,10,1,21670.38,0.4567,660.42,0.1338,0.493,0.4567,low,0
CUST001411,28,24175.7,788,18647.84,6.9,12,5,2,7354.64,0.7713,1612.68,0.8005,0.62,0.7713,low,0
CUST001412,51,61513.84,554,13257.57,12.68,72,19,2,41378.92,0.2155,263.9,0.0515,0.504,0.2155,high,0
CUST001413,42,93506.79,652,64341.83,10.0,48,4,3,96546.64,0.6881,1631.88,0.2094,0.524,0.6881,medium,0
CUST001414,46,47325.11,532,45946.85,12.13,12,21,4,55033.53,0.9709,4085.12,1.0358,0.637,0.9709,high,0
CUST001415,35,37592.07,735,27313.23,9.54,60,5,2,14495.37,0.7266,574.16,0.1833,0.368,0.7266,low,0
CUST001416,61,24479.63,693,100482.0,9.89,60,22,4,13372.25,4.1047,2129.51,1.0439,0.946,4.1047,medium,0
CUST001417,57,61196.42,675,51287.69,10.73,24,24,4,12328.14,0.8381,2383.98,0.4675,0.616,0.8381,medium,1
CUST001418,35,53895.42,696,13974.99,8.71,12,9,2,13765.74,0.2593,1220.25,0.2717,0.235,0.2593,medium,0
CUST001419,47,54460.54,762,16290.91,8.41,36,24,1,28913.48,0.2991,513.58,0.1132,0.609,0.2991,low,0
CUST001420,28,93062.18,672,15793.26,10.55,72,5,2,58410.51,0.1697,296.98,0.0383,0.553,0.1697,medium,0
CUST001421,51,76798.04,657,42434.16,9.72,48,5,1,39171.8,0.5525,1070.54,0.1673,0.103,0.5525,medium,0
CUST001422,63,42989.39,675,36175.45,9.02,12,24,4,34437.51,0.8415,3163.93,0.8832,0.928,0.8415,medium,0
CUST001423,61,55876.75,520,13728.84,12.27,60,39,4,66982.05,0.2457,307.27,0.066,0.61,0.2457,high,0
CUST001424,42,74476.17,669,19648.6,10.45,24,18,3,62337.86,0.2638,910.77,0.1467,0.909,0.2638,medium,0
CUST001425,63,26599.34,593,7997.79,11.31,60,12,1,15332.77,0.3007,175.13,0.079,0.715,0.3007,medium,0
CUST001426,34,46836.76,632,15063.76,10.33,36,1,0,13491.72,0.3216,488.4,0.1251,0.492,0.3216,medium,0
CUST001427,37,47540.84,709,94458.77,10.21,48,3,4,48185.34,1.9869,2405.26,0.6071,0.841,1.9869,low,1
CUST001428,26,24826.14,772,48236.0,6.58,12,3,4,29663.88,1.943,4164.37,2.0129,0.833,1.943,low,0
CUST001429,38,34523.94,696,20443.5,10.73,60,3,4,27417.28,0.5922,441.74,0.1535,0.554,0.5922,medium,0
CUST001430,25,53292.98,800,38691.06,6.88,48,0,2,27144.45,0.726,924.35,0.2081,0.888,0.726,low,0
CUST001431,29,61628.13,645,11043.15,9.41,84,4,4,56489.24,0.1792,179.98,0.035,0.195,0.1792,medium,0
CUST001432,43,44631.24,776,10761.17,6.91,24,15,1,15807.66,0.2411,481.37,0.1294,0.381,0.2411,low,0
CUST001433,53,30491.7,690,14901.35,10.46,84,16,2,11879.14,0.4887,250.94,0.0988,0.478,0.4887,medium,0
CUST001434,58,34315.91,646,11856.48,9.91,12,8,1,22306.93,0.3455,1041.88,0.3643,0.122,0.3455,medium,0
CUST001435,40,31623.16,736,12278.17,8.2,72,5,4,24633.77,0.3883,216.48,0.0821,0.504,0.3883,low,0
CUST001436,30,23883.84,629,41738.25,9.86,36,6,2,18683.77,1.7476,1344.03,0.6753,0.124,1.7476,medium,0
CUST001437,59,44863.74,642,27628.84,9.2,36,32,4,23182.05,0.6158,881.16,0.2357,0.626,0.6158,medium,0
CUST001438,31,22346.65,719,33862.42,9.38,60,5,4,10737.94,1.5153,709.19,0.3808,0.836,1.5153,low,0
CUST001439,55,40774.46,760,13677.43,8.25,48,24,0,33396.59,0.3354,335.51,0.0987,0.155,0.3354,low,0
CUST001440,31,81434.89,692,21983.96,8.99,84,1,1,37458.15,0.27,353.59,0.0521,0.49,0.27,medium,0
CUST001441,55,48584.36,671,55947.54,11.27,72,12,2,39541.87,1.1516,1072.66,0.2649,0.439,1.1516,medium,0
CUST001442,26,30196.9,618,50100.27,10.45,60,4,0,35209.67,1.6591,1075.61,0.4274,0.148,1.6591,medium,0
CUST001443,38,37496.74,752,74582.53,9.35,24,7,1,31612.87,1.989,3419.27,1.0943,0.488,1.989,low,0
CUST001444,57,40912.55,734,13464.13,8.15,72,12,0,44679.05,0.3291,237.06,0.0695,0.213,0.3291,low,0
CUST001445,37,68846.18,695,35732.75,9.86,60,15,3,11222.67,0.519,756.76,0.1319,0.849,0.519,medium,0
CUST001446,26,36661.87,547,36386.43,11.65,12,3,0,21903.31,0.9925,3226.94,1.0562,0.185,0.9925,high,0
CUST001447,41,19369.76,654,47320.98,10.63,60,13,0,17006.24,2.443,1020.16,0.632,0.476,2.443,medium,0
CUST001448,62,53442.09,835,49764.91,7.14,48,0,2,49046.17,0.9312,1194.92,0.2683,0.611,0.9312,low,0
CUST001449,54,36524.76,682,26149.3,9.81,36,19,2,38254.21,0.7159,841.43,0.2764,0.312,0.7159,medium,0
CUST001450,41,24053.13,604,19216.86,11.8,12,5,3,1382.93,0.7989,1705.6,0.8509,0.859,0.7989,medium,0
CUST001451,33,19608.15,683,23168.69,8.54,48,10,2,3112.86,1.1816,571.51,0.3498,0.833,1.1816,medium,0
CUST001452,33,23090.99,712,41337.43,8.34,12,3,1,9312.14,1.7902,3602.38,1.8721,0.36,1.7902,low,0
CUST001453,65,54293.81,654,38363.64,9.82,60,13,4,44665.91,0.7066,811.72,0.1794,0.375,0.7066,medium,0
CUST001454,32,66575.98,704,16403.22,10.48,60,10,1,28263.73,0.2464,352.41,0.0635,0.539,0.2464,low,0
CUST001455,48,55518.43,775,18807.72,8.84,36,7,2,32910.16,0.3388,596.68,0.129,0.828,0.3388,low,0
CUST001456,43,126004.48,637,27431.42,11.44,84,10,3,50933.46,0.2177,476.06,0.0453,0.579,0.2177,medium,0
CUST001457,47,36220.53,697,9458.48,8.23,48,11,1,42422.7,0.2611,231.93,0.0768,0.752,0.2611,medium,0
CUST001458,35,38341.23,592,29178.95,12.15,36,4,2,2961.13,0.761,971.25,0.304,0.463,0.761,medium,0
CUST001459,34,76688.06,731,6483.43,9.77,60,8,3,79361.71,0.0845,137.02,0.0214,0.191,0.0845,low,0
CUST001460,52,122876.04,703,16883.64,10.76,60,15,0,116537.13,0.1374,365.07,0.0357,0.432,0.1374,low,0
CUST001461,37,52612.42,694,18031.78,8.96,60,12,0,8768.17,0.3427,373.96,0.0853,0.644,0.3427,medium,0
CUST001462,40,53587.04,631,21107.48,9.71,24,2,2,62898.09,0.3939,971.18,0.2175,0.723,0.3939,medium,0
CUST001463,59,35996.41,565,29363.33,11.6,24,35,0,19942.02,0.8157,1376.76,0.459,0.379,0.8157,high,0
CUST001464,57,63792.11,721,44000.45,9.17,36,1,1,59831.63,0.6897,1402.69,0.2639,0.158,0.6897,low,0
CUST001465,42,56724.02,637,44524.65,12.13,36,14,1,14848.14,0.7849,1481.62,0.3134,0.498,0.7849,medium,0
CUST001466,65,26611.99,607,15085.36,12.77,36,16,4,24211.53,0.5669,506.62,0.2284,0.12,0.5669,medium,0
CUST001467,47,79700.03,755,36039.94,9.32,84,1,4,9510.55,0.4522,585.72,0.0882,0.941,0.4522,low,0
CUST001468,24,79409.12,609,33161.91,12.7,84,1,4,48901.0,0.4176,597.88,0.0903,0.589,0.4176,medium,0
CUST001469,58,46335.86,747,25106.08,7.34,60,7,4,10747.95,0.5418,501.17,0.1298,0.536,0.5418,low,0
CUST001470,51,41223.99,723,45510.64,9.37,24,24,0,38428.29,1.104,2086.88,0.6075,0.466,1.104,low,0
CUST001471,31,36288.08,675,14256.04,10.45,12,2,4,15995.1,0.3929,1256.32,0.4154,0.549,0.3929,medium,0
CUST001472,49,15928.62,696,38767.72,10.75,48,18,2,912.82,2.4338,997.27,0.7513,0.804,2.4338,medium,0
CUST001473,49,55156.51,524,21796.19,11.97,84,7,4,45543.78,0.3952,384.41,0.0836,0.378,0.3952,high,0
CUST001474,58,18065.21,789,14021.78,9.0,72,36,1,4826.56,0.7762,252.75,0.1679,0.226,0.7762,low,0
CUST001475,56,86243.64,755,15672.23,8.71,84,2,1,57877.05,0.1817,249.85,0.0348,0.911,0.1817,low,0
CUST001476,36,29444.04,708,16210.36,9.81,24,4,1,15838.72,0.5505,746.61,0.3043,0.33,0.5505,low,0
CUST001477,44,51334.49,641,9240.07,9.26,48,3,3,4067.62,0.18,231.08,0.054,0.837,0.18,medium,0
CUST001478,25,17966.95,698,19207.68,9.38,48,1,1,16828.41,1.0691,481.46,0.3216,0.602,1.0691,medium,0
CUST001479,54,38219.82,735,54397.06,10.04,72,7,1,35165.95,1.4233,1008.85,0.3168,0.202,1.4233,low,0
CUST001480,42,43362.7,652,36318.62,10.21,24,2,4,20113.24,0.8376,1679.44,0.4648,0.317,0.8376,medium,0
CUST001481,22,26618.96,697,37463.84,9.2,48,1,0,12188.38,1.4074,935.85,0.4219,0.904,1.4074,medium,0
CUST001482,63,66576.28,525,17037.75,12.4,72,5,3,70393.3,0.2559,336.65,0.0607,0.113,0.2559,high,0
CUST001483,42,33017.12,687,35898.35,8.4,84,7,1,23087.75,1.0873,566.7,0.206,0.209,1.0873,medium,0
CUST001484,24,96136.05,640,19959.42,9.38,84,0,2,45901.08,0.2076,324.99,0.0406,0.453,0.2076,medium,0
CUST001485,55,82236.33,703,57560.45,10.84,72,11,2,87247.73,0.6999,1090.9,0.1592,0.193,0.6999,low,0
CUST001486,41,55822.24,587,12089.87,11.47,36,8,4,23402.56,0.2166,398.5,0.0857,0.766,0.2166,medium,0
CUST001487,24,24387.34,732,54893.93,9.56,24,1,0,16349.18,2.2509,2521.94,1.2409,0.748,2.2509,low,1
CUST001488,28,112669.38,747,54052.07,7.1,24,0,3,133673.23,0.4797,2422.5,0.258,0.196,0.4797,low,0
CUST001489,56,37759.51,587,44803.77,11.58,84,0,2,22568.1,1.1866,780.88,0.2482,0.865,1.1866,medium,0
CUST001490,56,59157.36,688,33942.49,9.34,60,6,3,36483.64,0.5738,710.2,0.1441,0.806,0.5738,medium,0
CUST001491,54,56694.56,782,58512.25,6.75,24,14,0,51289.47,1.0321,2613.12,0.5531,0.71,1.0321,low,0
CUST001492,37,62623.7,747,36623.21,7.74,24,9,2,54296.6,0.5848,1652.03,0.3166,0.493,0.5848,low,0
CUST001493,39,39833.9,740,11652.81,9.48,24,10,3,19159.56,0.2925,534.93,0.1611,0.223,0.2925,low,0
CUST001494,46,78767.14,584,31935.77,12.22,84,6,1,5235.65,0.4054,567.52,0.0865,0.639,0.4054,medium,0
CUST001495,47,33512.73,724,26361.1,8.49,60,15,3,34730.33,0.7866,540.71,0.1936,0.26,0.7866,low,0
CUST001496,47,23917.36,713,19020.02,9.1,24,14,4,8424.3,0.7952,869.8,0.4364,0.474,0.7952,low,0
CUST001497,54,72876.1,680,34106.82,11.17,36,11,2,32220.74,0.468,1119.36,0.1843,0.841,0.468,medium,0
CUST001498,28,31859.6,632,20431.17,11.36,36,6,4,11223.91,0.6413,672.38,0.2533,0.765,0.6413,medium,0
CUST001499,56,72078.86,814,16595.67,6.1,24,29,0,13573.85,0.2302,736.28,0.1226,0.706,0.2302,low,0
CUST001500,50,79585.06,506,13140.92,13.19,12,27,4,20692.45,0.1651,1174.88,0.1772,0.797,0.1651,high,0
CUST001501,31,31842.26,571,10402.97,13.1,24,0,1,28448.64,0.3267,495.06,0.1866,0.401,0.3267,high,0
CUST001502,55,59032.86,662,33780.64,10.34,84,23,4,18594.59,0.5722,566.75,0.1152,0.905,0.5722,medium,0
CUST001503,28,66883.84,701,39921.01,10.02,72,5,4,20747.11,0.5969,739.97,0.1328,0.891,0.5969,low,0
CUST001504,61,47510.71,585,50751.1,11.57,24,17,0,54775.82,1.0682,2378.85,0.6008,0.907,1.0682,medium,0
CUST001505,48,37605.27,605,24179.23,12.58,48,10,1,33084.36,0.643,643.64,0.2054,0.355,0.643,medium,0
CUST001506,64,32507.79,646,33071.67,10.01,72,39,4,37486.91,1.0173,612.85,0.2262,0.15,1.0173,medium,0
CUST001507,32,57340.0,608,20077.94,12.13,84,3,3,54717.26,0.3502,355.83,0.0745,0.649,0.3502,medium,0
CUST001508,44,79495.04,719,93436.66,7.83,36,4,3,15262.42,1.1754,2920.64,0.4409,0.729,1.1754,low,1
CUST001509,50,83371.16,771,11699.24,7.01,36,24,2,5201.06,0.1403,361.29,0.052,0.2,0.1403,low,0
CUST001510,62,69129.52,675,19329.95,10.3,24,28,2,68823.72,0.2796,894.66,0.1553,0.56,0.2796,medium,0
CUST001511,43,52870.82,755,36333.63,9.53,12,12,2,9504.23,0.6872,3186.37,0.7232,0.497,0.6872,low,0
CUST001512,53,33013.99,739,18351.15,9.5,24,6,0,39525.87,0.5559,842.58,0.3063,0.613,0.5559,low,0
CUST001513,64,54041.49,655,23592.41,10.38,72,27,3,6222.9,0.4366,441.6,0.0981,0.189,0.4366,medium,0
CUST001514,39,69203.68,596,86432.33,12.79,72,16,2,36857.34,1.249,1725.49,0.2992,0.811,1.249,medium,1
CUST001515,28,21601.35,632,33594.82,11.5,48,1,4,13376.04,1.5552,876.46,0.4869,0.602,1.5552,medium,1
CUST001516,53,63763.83,671,25992.56,10.26,84,24,4,41243.2,0.4076,435.01,0.0819,0.886,0.4076,medium,0
CUST001517,59,58967.84,661,62063.22,11.29,72,6,4,9384.77,1.0525,1190.56,0.2423,0.922,1.0525,medium,0
CUST001518,60,71518.19,749,15067.66,8.29,48,2,2,56796.3,0.2107,369.9,0.0621,0.474,0.2107,low,0
CUST001519,24,47300.46,655,14715.24,11.72,84,2,3,38759.35,0.3111,257.57,0.0653,0.122,0.3111,medium,0
CUST001520,43,57645.87,636,39864.53,9.58,48,0,3,59193.35,0.6915,1003.05,0.2088,0.315,0.6915,medium,0
CUST001521,37,30285.18,817,15712.32,6.49,84,1,2,17472.59,0.5188,233.24,0.0924,0.942,0.5188,low,0
CUST001522,35,54105.23,743,19103.29,8.82,84,8,2,48792.66,0.3531,305.61,0.0678,0.74,0.3531,low,0
CUST001523,53,71941.67,581,64297.15,12.95,36,22,4,48126.82,0.8937,2164.88,0.3611,0.784,0.8937,medium,1
CUST001524,41,49333.92,632,22482.46,9.66,72,2,3,20220.15,0.4557,412.66,0.1004,0.523,0.4557,medium,0
CUST001525,38,70545.54,633,17160.84,11.91,48,11,2,68907.62,0.2433,451.15,0.0767,0.861,0.2433,medium,0
CUST001526,42,44369.54,585,80203.81,10.35,24,18,2,48591.52,1.8076,3713.97,1.0045,0.695,1.8076,medium,0
CUST001527,56,37991.68,746,30506.1,7.61,60,4,1,5978.68,0.803,612.88,0.1936,0.705,0.803,low,0
CUST001528,38,31475.34,679,43062.23,8.86,36,11,3,6389.09,1.3681,1366.56,0.521,0.427,1.3681,medium,0
CUST001529,40,45038.93,775,49657.72,8.34,12,10,1,25173.0,1.1026,4327.46,1.153,0.135,1.1026,low,0
CUST001530,39,74125.26,643,14074.14,9.22,24,7,1,78306.4,0.1899,644.4,0.1043,0.474,0.1899,medium,0
CUST001531,40,37193.36,695,37326.99,8.83,12,15,3,19589.92,1.0036,3261.36,1.0522,0.569,1.0036,medium,0
CUST001532,55,18449.51,679,29579.99,10.16,72,24,2,15917.46,1.6033,550.38,0.358,0.935,1.6033,medium,0
CUST001533,45,43265.25,783,34650.52,7.43,24,10,4,19929.5,0.8009,1558.16,0.4322,0.914,0.8009,low,0
CUST001534,37,88396.39,662,47215.92,11.15,60,4,0,104145.33,0.5341,1030.12,0.1398,0.767,0.5341,medium,0
CUST001535,42,102311.76,784,13970.66,6.63,84,19,1,89842.23,0.1365,208.34,0.0244,0.71,0.1365,low,0
CUST001536,36,43732.45,652,36082.12,10.36,60,13,0,25333.1,0.8251,773.05,0.2121,0.472,0.8251,medium,0
CUST001537,32,66759.98,612,28020.82,9.83,48,8,0,72115.32,0.4197,708.39,0.1273,0.505,0.4197,medium,0
CUST001538,44,19752.45,795,19782.94,6.3,72,8,4,6712.16,1.0015,330.67,0.2009,0.862,1.0015,low,0
CUST001539,49,50268.74,655,53509.61,11.01,24,12,1,40771.51,1.0645,2494.22,0.5954,0.363,1.0645,medium,0
CUST001540,36,13672.23,678,25248.16,10.15,60,6,1,12732.2,1.8467,538.31,0.4725,0.933,1.8467,medium,0
CUST001541,61,39969.17,818,15797.43,5.8,84,22,4,7499.65,0.3952,229.27,0.0688,0.931,0.3952,low,0
CUST001542,32,69376.83,708,57349.05,10.04,24,9,1,70146.94,0.8266,2647.43,0.4579,0.125,0.8266,low,0
CUST001543,43,36306.97,621,51929.48,9.85,48,18,3,35422.93,1.4303,1313.33,0.4341,0.424,1.4303,medium,0
CUST001544,33,59361.11,556,19465.85,11.17,36,2,3,62977.64,0.3279,638.86,0.1291,0.525,0.3279,high,0
CUST001545,36,58330.02,747,17898.31,8.11,72,10,0,25704.77,0.3068,314.78,0.0648,0.739,0.3068,low,0
CUST001546,60,13208.09,721,12936.49,7.76,60,3,2,2110.84,0.9794,260.82,0.237,0.101,0.9794,low,0
CUST001547,42,19775.47,453,43843.8,14.09,12,18,4,9513.22,2.2171,3938.47,2.3899,0.159,2.2171,high,0
CUST001548,53,51941.73,661,61908.61,9.33,24,22,0,54690.05,1.1919,2837.66,0.6556,0.876,1.1919,medium,0
CUST001549,50,65303.19,809,11665.12,7.94,84,5,4,14443.58,0.1786,181.47,0.0333,0.796,0.1786,low,0
CUST001550,56,48264.53,550,23444.02,13.66,84,7,2,54311.47,0.4857,434.95,0.1081,0.192,0.4857,high,0
CUST001551,32,43832.15,730,27648.82,10.1,48,3,4,10017.42,0.6308,702.57,0.1923,0.621,0.6308,low,0
CUST001552,64,64895.48,736,98022.98,8.92,48,28,0,53150.1,1.5105,2435.58,0.4504,0.156,1.5105,low,0
CUST001553,53,42536.44,604,31183.68,10.49,48,2,2,4994.54,0.7331,798.26,0.2252,0.935,0.7331,medium,0
CUST001554,64,34165.58,798,22698.84,8.16,84,37,0,35017.68,0.6644,355.6,0.1249,0.177,0.6644,low,0
CUST001555,58,38005.67,642,41400.59,10.89,60,33,3,34982.77,1.0893,897.88,0.2835,0.647,1.0893,medium,0
CUST001556,34,45661.64,628,73072.78,10.32,72,6,3,25132.61,1.6003,1365.56,0.3589,0.17,1.6003,medium,0
CUST001557,57,33347.02,682,39790.51,9.81,48,19,3,39720.65,1.1932,1005.56,0.3619,0.755,1.1932,medium,0
CUST001558,55,23526.89,718,14284.57,10.13,24,5,2,25312.73,0.6072,660.02,0.3366,0.736,0.6072,low,0
CUST001559,42,70987.01,602,40768.35,12.18,60,0,0,82471.53,0.5743,910.58,0.1539,0.427,0.5743,medium,0
CUST001560,65,80629.9,748,31281.75,9.66,72,32,4,82774.97,0.388,574.17,0.0855,0.532,0.388,low,0
CUST001561,35,44175.01,633,65031.09,9.64,24,3,2,5915.39,1.4721,2990.06,0.8122,0.273,1.4721,medium,0
CUST001562,22,35782.96,597,40103.6,10.2,48,0,0,39824.97,1.1207,1020.99,0.3424,0.104,1.1207,medium,0
CUST001563,43,34260.16,603,11314.47,12.89,48,7,2,37865.06,0.3303,302.92,0.1061,0.442,0.3303,medium,0
CUST001564,61,39446.1,673,31127.75,10.55,48,36,2,11266.11,0.7891,797.73,0.2427,0.847,0.7891,medium,0
CUST001565,22,75213.63,722,23992.02,8.81,48,1,2,76644.9,0.319,594.88,0.0949,0.261,0.319,low,0
CUST001566,22,44838.03,720,57730.57,9.48,48,0,3,8887.86,1.2875,1449.82,0.388,0.686,1.2875,low,0
CUST001567,32,51887.93,642,14828.12,11.87,48,1,1,34634.19,0.2858,389.54,0.0901,0.242,0.2858,medium,0
CUST001568,47,25582.34,733,38054.98,8.19,36,9,4,8972.34,1.4875,1195.84,0.5609,0.747,1.4875,low,0
CUST001569,34,63564.7,669,62577.49,11.47,60,7,1,12470.27,0.9845,1375.3,0.2596,0.946,0.9845,medium,0
CUST001570,36,39424.66,756,26285.01,6.99,48,2,0,36543.61,0.6667,629.31,0.1915,0.785,0.6667,low,0
CUST001571,50,37281.11,727,34398.96,9.68,48,19,0,30283.75,0.9227,867.17,0.2791,0.528,0.9227,low,0
CUST001572,42,57563.14,686,26298.42,8.41,12,4,2,59774.18,0.4569,2292.65,0.4779,0.313,0.4569,medium,0
